1,-0.0000000000e+00,3.4292618122e-27
2,-8.9741658629e-27,-1.1034950253e-26
3,-8.3696228033e-27,-1.2035155305e-26
4,-2.3404637477e-27,-1.0905870249e-26
5,4.6427413098e-27,-1.0329946670e-26
6,1.0391981919e-26,-1.0016854674e-26
7,1.3200465436e-26,-9.6956232777e-27
8,1.4064597439e-26,-9.2507515741e-27
9,1.4064592576e-26,-8.7092919975e-27
10,1.3658849934e-26,-8.2135137398e-27
11,1.3117478702e-26,-7.8109164908e-27
12,1.2520027521e-26,-7.4566662416e-27
13,1.1933845895e-26,-7.1603821235e-27
14,1.1416243380e-26,-6.9213396815e-27
15,1.0983628239e-26,-6.7326845577e-27
16,1.0631214109e-26,-6.5809561033e-27
17,1.0348765522e-26,-6.4613979325e-27
18,1.0125107048e-26,-6.3652727909e-27
19,9.9501318816e-27,-6.2899868080e-27
20,9.8147556224e-27,-6.2293261837e-27
21,9.7110583877e-27,-6.1817899642e-27
22,9.6321384705e-27,-6.1430393779e-27
23,9.5726279382e-27,-6.1124907683e-27
24,9.5281394864e-27,-6.0871429686e-27
25,9.4954192887e-27,-6.0669866762e-27
26,9.4716973048e-27,-6.0498927056e-27
27,9.4550129840e-27,-6.0361380065e-27
28,9.4436274523e-27,-6.0241635036e-27
29,9.4363759426e-27,-6.0143933409e-27
30,9.4321540066e-27,-6.0056459349e-27
31,9.4302761227e-27,-5.9984006824e-27
32,9.4300276804e-27,-5.9917334105e-27
33,9.4310172515e-27,-5.9861319855e-27
34,9.4327784859e-27,-5.9808525547e-27
35,9.4351029185e-27,-5.9763661923e-27
36,9.4376852878e-27,-5.9720583918e-27
37,9.4404320335e-27,-5.9683706528e-27
38,9.4431433170e-27,-5.9647839718e-27
39,9.4457964240e-27,-5.9617048970e-27
40,9.4482605416e-27,-5.9586862938e-27
41,9.4505558508e-27,-5.9560993372e-27
42,9.4525958576e-27,-5.9535520564e-27
43,9.4544245583e-27,-5.9513809679e-27
44,9.4559836115e-27,-5.9492387194e-27
45,8.2497578705e-22,1.7688665646e-22
46,7.7810655785e-21,1.6393575553e-21
47,3.0979331566e-20,6.3567722285e-21
48,8.7152859939e-20,1.7548229879e-20
49,2.0283949642e-19,4.0287417189e-20
50,4.1774016230e-19,8.2122460606e-20
51,7.8865878453e-19,1.5379528460e-19
52,1.3941857701e-18,2.7010569133e-19
53,2.3401299870e-18,4.5090720573e-19
54,3.7656453429e-18,7.2223039777e-19
55,5.8501490641e-18,1.1175520614e-18
56,8.8210579873e-18,1.6792071249e-18
57,1.2962331571e-17,2.4599483675e-18
58,1.9396716309e-17,3.5246543796e-18
59,2.7846980852e-17,4.9521860946e-18
60,3.9397579597e-17,6.8373909101e-18
61,5.5576237508e-17,9.2932525094e-18
62,7.5599474586e-17,1.2453183097e-17
63,1.0134382200e-16,1.6473408892e-17
64,1.3412400350e-16,2.1535335591e-17
65,1.7537595323e-16,2.7848057522e-17
66,2.2701771915e-16,3.5650840364e-17
67,2.9085535150e-16,4.5215597871e-17
68,3.6910498109e-16,5.6849276845e-17
69,4.6558909109e-16,7.0896259028e-17
70,5.8501858596e-16,8.7740667863e-17
71,7.3174139999e-16,1.0780880215e-16
72,9.1321826096e-16,1.3157179365e-16
73,1.1377030396e-15,1.5954889469e-16
74,1.4196946729e-15,1.9231171400e-16
75,1.7787668457e-15,2.3049018864e-16
76,2.2403456388e-15,2.7478097439e-16
77,2.8391673170e-15,3.2595951541e-16
78,3.6256874622e-15,3.8489691945e-16
79,4.6633362004e-15,4.5258343152e-16
80,6.0405450631e-15,5.3016004787e-16
81,7.8700901401e-15,6.1896051570e-16
82,1.0297437652e-14,7.2056548222e-16
83,1.3509599206e-14,8.3687121799e-16
84,1.7735924156e-14,9.7017448942e-16
85,2.3259596347e-14,1.1232756888e-15
86,3.0423106565e-14,1.2996009717e-15
87,3.9631872646e-14,1.5033444962e-15
88,5.1359979606e-14,1.7396298823e-15
89,6.6151763802e-14,2.0146901657e-15
90,8.4623919762e-14,2.3360628951e-15
91,1.0746192131e-13,2.7127970902e-15
92,1.3541291220e-13,3.1556655854e-15
93,1.6928093463e-13,3.6773765042e-15
94,2.0990891852e-13,4.2927740596e-15
95,2.5816794408e-13,5.0190196316e-15
96,3.1493647675e-13,5.8757404860e-15
97,3.8107509421e-13,6.8851352732e-15
98,4.5740495051e-13,8.0720221876e-15
99,5.4467972627e-13,9.4638189520e-15
100,6.4355477360e-13,1.1090441166e-14
101,7.5456349532e-13,1.2984110721e-14
102,8.7808593271e-13,1.5179064093e-14
103,1.0143243171e-12,1.7711157519e-14
104,1.1632803877e-12,2.0617364707e-14
105,1.3247350851e-12,2.3935171735e-14
106,1.4982344118e-12,2.7701872507e-14
107,1.6830774098e-12,3.1953778418e-14
108,1.8783152551e-12,3.6725353830e-14
109,2.0827513764e-12,4.2048299858e-14
110,2.2949507139e-12,4.7950605157e-14
111,2.5132497438e-12,5.4455593202e-14
112,2.7357792425e-12,6.1580989057e-14
113,2.9604888407e-12,6.9338038786e-14
114,3.1851726211e-12,7.7730704803e-14
115,3.4075054453e-12,8.6754969759e-14
116,3.6250728683e-12,9.6398268066e-14
117,3.8354152336e-12,1.0663907283e-13
118,4.0360567714e-12,1.1744664898e-13
119,4.2245489735e-12,1.2878099208e-13
120,4.3985029017e-12,1.4059295226e-13
121,4.5556264240e-12,1.5282455261e-13
122,4.6937499929e-12,1.6540948886e-13
123,4.8108600093e-12,1.7827380914e-13
124,4.9051206215e-12,1.9133674911e-13
125,4.9748885227e-12,2.0451171219e-13
126,5.0187365798e-12,2.1770736062e-13
127,5.0354557697e-12,2.3082880179e-13
128,5.0240693261e-12,2.4377882920e-13
129,4.9838264673e-12,2.5645920092e-13
130,4.9142067632e-12,2.6877191295e-13
131,4.8149089637e-12,2.8062045283e-13
132,4.6858507024e-12,2.9191099239e-13
133,4.5271478819e-12,3.0255351139e-13
134,4.3391065835e-12,3.1246281532e-13
135,4.1222095666e-12,3.2155944789e-13
136,3.8770989106e-12,3.2977046796e-13
137,3.6045583240e-12,3.3703010119e-13
138,3.3055015221e-12,3.4328024323e-13
139,2.9809544859e-12,3.4847083450e-13
140,2.6320402281e-12,3.5256008954e-13
141,2.2599681009e-12,3.5551460995e-13
142,1.8660187900e-12,3.5730936775e-13
143,1.4515344697e-12,3.5792759579e-13
144,1.0179080749e-12,3.5736057354e-13
145,5.6657914791e-13,3.5560734989e-13
146,9.9024076730e-14,3.5267439076e-13
147,-3.8325000336e-13,3.4857519559e-13
148,-8.7870456292e-13,3.4332986782e-13
149,-1.3857789262e-12,3.3696468430e-13
150,-1.9028884048e-12,3.2951164365e-13
151,-2.4284246612e-12,3.2100803839e-13
152,-2.9607637670e-12,3.1149602474e-13
153,-3.4982580437e-12,3.0102223377e-13
154,-4.0392464868e-12,2.8963739126e-13
155,-4.5820462247e-12,2.7739598884e-13
156,-5.1249644173e-12,2.6435596719e-13
157,-5.6662916012e-12,2.5057845331e-13
158,-6.2043098533e-12,2.3612750645e-13
159,-6.7372933120e-12,2.2106991511e-13
160,-7.2635122113e-12,2.0547499438e-13
161,-7.7812383716e-12,1.8941442740e-13
162,-8.2887523668e-12,1.7296209567e-13
163,-8.7843432435e-12,1.5619394489e-13
164,-9.2663202423e-12,1.3918782704e-13
165,-9.7330208487e-12,1.2202336942e-13
166,-1.0182814010e-11,1.0478180821e-13
167,-1.0614106679e-11,8.7545841857e-14
168,-1.1025358325e-11,7.0399439539e-14
169,-1.1415080572e-11,5.3427665072e-14
170,-1.1781851709e-11,3.6716449184e-14
171,-1.2124319356e-11,2.0352376375e-14
172,-1.2441210214e-11,4.4224166781e-15
173,-1.2731337088e-11,-1.0986325515e-14
174,-1.2993599457e-11,-2.5786917991e-14
175,-1.3226996329e-11,-3.9892884631e-14
176,-1.3430629534e-11,-5.3218542287e-14
177,-1.3603701197e-11,-6.5679307021e-14
178,-1.3745525711e-11,-7.7192048979e-14
179,-1.3855524887e-11,-8.7675406938e-14
180,-1.3933236162e-11,-9.7050146076e-14
181,-1.3978305792e-11,-1.0523946493e-13
182,-1.3990492694e-11,-1.1216933996e-13
183,-1.3969668538e-11,-1.1776880879e-13
184,-1.3915812979e-11,-1.2197028600e-13
185,-1.3829009365e-11,-1.2470980785e-13
186,-1.3709444902e-11,-1.2592730565e-13
187,-1.3557408638e-11,-1.2556679957e-13
188,-1.3373278338e-11,-1.2357661876e-13
189,-1.3157520428e-11,-1.1990953516e-13
190,-1.2910686803e-11,-1.1452292310e-13
191,-1.2633400779e-11,-1.0737882757e-13
192,-1.2326361527e-11,-9.8444059781e-14
193,-1.1990324356e-11,-8.7690198049e-14
194,-1.1626106724e-11,-7.5093619461e-14
195,-1.1234572152e-11,-6.0635435086e-14
196,-1.0816626631e-11,-4.4301461033e-14
197,-1.0373212225e-11,-2.6082092745e-14
198,-9.9052964505e-12,-5.9722215288e-15
199,-9.4138738587e-12,1.6028944946e-14
200,-8.8999503167e-12,3.9918012497e-14
201,-8.3645419056e-12,6.5687624875e-14
202,-7.8086675086e-12,9.3326630472e-14
203,-7.2333439894e-12,1.2282034184e-13
204,-6.6395791506e-12,1.5415072906e-13
205,-6.0283701313e-12,1.8729670407e-13
206,-5.4006944482e-12,2.2223433041e-13
207,-4.7575107308e-12,2.5893712232e-13
208,-4.0997500783e-12,2.9737626101e-13
209,-3.4283170925e-12,3.3752089917e-13
210,-2.7440838496e-12,3.7933837472e-13
211,-2.0478906184e-12,4.2279451233e-13
212,-1.3405388663e-12,4.6785382687e-13
213,-6.2279526912e-13,5.1447981472e-13
214,1.0461434128e-13,5.6263514034e-13
215,8.4100205587e-13,6.1228191155e-13
216,1.5857238261e-12,6.6338184408e-13
217,2.3381703732e-12,7.1589651638e-13
218,3.0977792842e-12,7.6978750821e-13
219,3.8640260887e-12,8.2501663195e-13
220,4.6364244878e-12,8.8154604269e-13
221,5.4145312624e-12,9.3933844405e-13
222,6.1979363482e-12,9.9835716846e-13
223,6.9862693219e-12,1.0585663566e-12
224,7.7791952712e-12,1.1199310077e-12
225,8.5764113845e-12,1.1824171325e-12
226,9.3776495495e-12,1.2459917739e-12
227,1.0182667070e-11,1.3106231350e-12
228,1.0991254478e-11,1.3762805708e-12
229,1.1803226463e-11,1.4429346929e-12
230,1.2618421946e-11,1.5105573343e-12
231,1.3436701816e-11,1.5791216327e-12
232,1.4257945945e-11,1.6486019705e-12
233,1.5082058217e-11,1.7189740393e-12
234,1.5908949967e-11,1.7902147581e-12
235,1.6738551873e-11,1.8623023213e-12
236,1.7570806627e-11,1.9352160979e-12
237,1.8405665884e-11,2.0089366665e-12
238,1.9243090164e-11,2.0834456985e-12
239,2.0083046868e-11,2.1587259826e-12
240,2.0925509047e-11,2.2347612956e-12
241,2.1770453402e-11,2.3115364203e-12
242,2.2617860673e-11,2.3890370064e-12
243,2.3467710403e-11,2.4672495847e-12
244,2.4319985338e-11,2.5461614223e-12
